Tenor,spread_20y_30y,fly_3m_6m_9m,fly_6m_9m_1y,fly_5y_7y_10y,fly_10y_15y_20y
2025-10-14,-4.000000000000004,6.900000000000084,2.299999999999969,3.500000000000014,-20.99999999999991
2025-10-15,-4.499999999999993,7.000000000000028,2.500000000000036,3.999999999999915,-20.99999999999991
2025-10-16,-6.00000000000005,6.00000000000005,2.999999999999936,4.000000000000092,-19.50000000000003
2025-10-17,-4.499999999999993,7.000000000000028,1.999999999999957,4.499999999999993,-21.00000000000009
2025-10-20,-4.999999999999982,5.500000000000149,1.999999999999957,4.499999999999993,-20.49999999999983
2025-10-21,-6.500000000000039,6.749999999999901,1.999999999999957,4.499999999999993,-19.00000000000013
2025-10-22,-4.000000000000004,5.499999999999794,2.999999999999936,4.000000000000092,-21.00000000000009
2025-10-23,-5.000000000000071,6.49999999999995,2.499999999999858,4.499999999999993,-20.50000000000001
2025-10-24,-5.499999999999972,7.499999999999929,2.499999999999858,3.999999999999915,-19.50000000000003
2025-10-27,-4.500000000000082,6.500000000000128,1.999999999999957,4.499999999999993,-19.50000000000003
2025-10-28,-4.500000000000082,7.499999999999929,2.500000000000036,3.999999999999915,-21.49999999999999
2025-10-29,-5.000000000000071,7.500000000000107,-0.5000000000000782,2.800000000000047,-17.69999999999996
2025-10-30,-5.000000000000071,7.000000000000028,2.250000000000085,2.999999999999936,-18.49999999999987
2025-10-31,-5.000000000000071,7.500000000000107,2.499999999999858,3.499999999999837,-19.50000000000003
2025-11-03,-5.000000000000071,7.000000000000028,1.999999999999957,3.500000000000014,-15.50000000000011
2025-11-04,-5.999999999999872,6.999999999999851,1.500000000000057,4.499999999999993,-18.50000000000005
2025-11-05,-5.000000000000071,5.499999999999972,1.000000000000156,3.500000000000014,-19.49999999999967
2025-11-06,-4.999999999999893,3.700000000000081,3.500000000000014,4.499999999999993,-17.49999999999989
2025-11-07,-6.00000000000005,3.000000000000114,2.499999999999858,4.499999999999993,-19.50000000000003
2025-11-10,-4.499999999999993,1.999999999999957,2.999999999999936,4.500000000000171,-16.99999999999982
2025-11-11,-4.499999999999993,0.4999999999999005,4.000000000000092,3.999999999999915,-17.99999999999997
2025-11-12,-5.000000000000071,1.500000000000057,4.500000000000171,1.500000000000057,-17.49999999999989
2025-11-13,-5.000000000000071,3.500000000000014,1.500000000000057,1.999999999999957,-17.99999999999997
2025-11-14,-4.999999999999893,1.999999999999957,1.999999999999957,2.500000000000036,-19.99999999999993
2025-11-18,-4.499999999999993,3.500000000000014,2.250000000000085,3.999999999999915,-20.50000000000018
2025-11-19,-4.499999999999993,1.500000000000057,2.999999999999936,3.000000000000114,-17.99999999999997
2025-11-20,-5.000000000000071,1.750000000000007,2.500000000000213,2.999999999999936,-18.00000000000033
2025-11-21,-5.499999999999972,1.499999999999879,2.000000000000135,3.000000000000114,-16.00000000000001
2025-11-24,-5.000000000000071,2.500000000000036,1.999999999999957,2.999999999999936,-17.00000000000017
2025-11-25,-5.000000000000071,0.6999999999999673,2.899999999999991,3.500000000000014,-17.50000000000007
2025-11-26,-4.599999999999937,1.750000000000007,0.9999999999999787,2.999999999999936,-16.99999999999982
2025-11-27,-6.49999999999995,2.799999999999869,1.500000000000057,3.000000000000114,-17.49999999999989
2025-11-28,-6.00000000000005,1.500000000000057,2.499999999999858,2.500000000000213,-16.99999999999999
2025-12-01,-4.499999999999993,2.000000000000135,2.500000000000036,1.999999999999957,-16.98000000000022
2025-12-02,-4.999999999999893,2.500000000000036,1.999999999999957,2.999999999999936,-16.99999999999982
2025-12-03,-5.500000000000149,1.500000000000057,0.9999999999999787,2.999999999999936,-17.00000000000017
2025-12-04,-4.999999999999893,0.5000000000000782,3.000000000000114,3.999999999999915,-15.50000000000011
2025-12-05,-4.499999999999993,2.500000000000036,1.000000000000156,3.500000000000192,-17.50000000000007
2025-12-08,-4.499999999999993,2.250000000000085,1.499999999999879,6.500000000000128,-15.50000000000011
2025-12-09,-4.999999999999893,2.500000000000036,0.5000000000000782,3.999999999999915,-16.99999999999982
2025-12-10,-4.500000000000171,1.999999999999957,3.500000000000014,0.999999999999801,-14.50000000000031
2025-12-11,-3.999999999999915,1.999999999999957,3.500000000000014,3.000000000000114,-17.50000000000007
2025-12-15,-5.499999999999972,1.500000000000057,4.000000000000092,1.999999999999957,-12.0000000000001
2025-12-16,-5.000000000000071,1.399999999999935,2.900000000000169,2.499999999999858,-16.50000000000027
2025-12-17,-5.000000000000071,0.9999999999999787,3.499999999999837,2.000000000000135,-16.99999999999982
2025-12-18,-6.00000000000005,1.800000000000068,2.59999999999998,-0.9999999999999787,-16.00000000000001
2025-12-19,-6.500000000000128,0.9999999999999787,3.500000000000014,0.9999999999999787,-14.99999999999986
2025-12-22,-5.999999999999872,2.500000000000036,1.750000000000185,2.999999999999936,-16.00000000000001
2025-12-23,-5.499999999999972,2.500000000000036,2.500000000000036,2.499999999999858,-16.00000000000037
2025-12-24,-4.999999999999893,-0.9999999999999787,5.000000000000071,2.500000000000036,-16.49999999999991
2025-12-25,-4.999999999999893,-0.4999999999999005,4.500000000000171,1.500000000000057,-16.49999999999991
2025-12-26,-4.499999999999993,0.0,3.999999999999915,2.200000000000024,-17.00000000000017
2025-12-29,-4.499999999999993,2.500000000000036,1.999999999999957,1.999999999999957,-16.00000000000001
2025-12-30,-5.000000000000071,0.4999999999999005,4.000000000000092,2.999999999999936,-16.00000000000001
2025-12-31,-5.999999999999872,0.4999999999999005,2.999999999999936,2.499999999999858,-16.00000000000037
2026-01-01,-5.999999999999872,0.4000000000001336,3.199999999999825,1.500000000000057,-16.49999999999991
